order_id,customer_id,customer_name,customer_email,product_id,product_category,unit_price,quantity,country,order_status,order_date
ORD1450,CUST292,Brandon Sims,christine56@example.net,PROD172,Electronics,458.18,2.0,SV,Cancelled,2026-02-06
ORD1451,CUST448,Sabrina Sloan,sarah44@example.com,PROD126,Home,432.07,8.0,EE,Cancelled,2026-03-07
ORD1452,CUST279,Brianna Bennett,jon69@example.net,PROD108,Beauty,109.26,3.0,LA,Completed,2026-04-20
ORD1453,CUST118,Michael Williamson,andrew91@example.com,PROD186,Home,406.36,6.0,IN,Cancelled,2026-03-04
ORD1454,CUST82,Stephanie Leon PhD,charles18@example.net,PROD192,Apparel,350.44,10.0,SL,Completed,2026-04-07
ORD1455,CUST489,Jennifer Warren,caseyanderson@example.org,PROD115,Electronics,238.01,1.0,CA,Returned,2026-03-08
ORD1456,CUST257,Patricia Barrett,daniel73@example.org,PROD151,Beauty,382.16,10.0,DM,Completed,2026-02-09
ORD1457,CUST94,Shannon Cobb,ineal@example.com,PROD171,Home,88.7,3.0,ES,Completed,2026-02-01
ORD1458,CUST418,Joshua Bennett,ericawoodard@example.org,PROD155,Apparel,484.88,4.0,HN,Cancelled,2026-02-12
ORD1459,CUST239,Patricia Sanders,turnercody@example.com,PROD126,Electronics,32.09,4.0,LT,Completed,2026-04-18
ORD1460,CUST201,Patricia Nelson,nsanders@example.net,PROD143,Home,161.27,10.0,HN,Returned,2026-02-02
ORD1461,CUST52,Christopher Dyer,marcus71@example.com,PROD194,Apparel,149.37,9.0,LV,Cancelled,2026-02-16
ORD1462,CUST481,Troy Douglas,ahines@example.com,PROD146,Electronics,145.7,4.0,KN,Returned,2026-02-20
ORD1463,CUST465,Ross Walter,michaelthomas@example.com,PROD159,Home,437.78,5.0,MA,Completed,2026-03-09
ORD1464,CUST477,Ann Kemp,hannahbenton@example.org,PROD104,Home,390.97,2.0,ZA,Cancelled,2026-02-21
ORD1465,CUST354,Gregory Foster,pmendoza@example.net,PROD146,Apparel,141.58,1.0,DO,Cancelled,2026-03-22
ORD1466,CUST480,Tyrone West,ywolfe@example.org,PROD137,Home,94.27,9.0,BD,Cancelled,2026-03-30
ORD1467,CUST178,Dustin Wolf,carlsondaniel@example.org,PROD100,Apparel,167.31,3.0,PL,Completed,2026-02-27
ORD1468,CUST209,Shannon Thompson,dblack@example.org,PROD191,Beauty,26.32,1.0,NI,Completed,2026-04-12
ORD1469,CUST463,Michael Young,mwilliams@example.net,PROD193,Electronics,60.78,1.0,ZW,Completed,2026-02-03
ORD1470,CUST454,Thomas Ruiz III,mark44@example.org,PROD155,Beauty,485.35,10.0,ES,Completed,2026-02-22
ORD1471,CUST162,Pamela Jones MD,pkeller@example.com,PROD164,Apparel,252.0,6.0,VN,Completed,2026-03-26
ORD1472,CUST497,Danielle Gonzalez,annaroberts@example.com,PROD177,Electronics,484.37,10.0,CU,Returned,2026-04-06
ORD1473,CUST87,Louis Pham,gailsanchez@example.net,PROD171,Apparel,137.9,6.0,CR,Returned,2026-04-07
ORD1474,CUST17,Christopher Shields,harpersandy@example.org,PROD144,Beauty,59.72,8.0,KR,Cancelled,2026-03-24
ORD1475,CUST223,Andrew Mitchell,wattskathleen@example.com,PROD119,Apparel,166.58,7.0,GH,Cancelled,2026-03-13
ORD1476,CUST280,Mary Mccarthy,matthew15@example.org,PROD160,Beauty,491.05,2.0,AF,Completed,2026-03-24
ORD1477,CUST225,Raymond Jackson,roblesdaniel@example.net,PROD198,Electronics,31.22,10.0,ER,Returned,2026-01-31
ORD1478,CUST355,Jessica Key,jack86@example.net,PROD150,Beauty,167.61,10.0,TG,Completed,2026-02-01
ORD1479,CUST364,Jeffery Taylor,thomasbrady@example.net,PROD130,Apparel,141.34,8.0,GW,Completed,2026-04-05
ORD1480,CUST193,Kevin Day,smithcynthia@example.com,PROD151,Home,54.32,8.0,SM,Completed,2026-04-03
ORD1481,CUST13,Sue Coleman,cartermichael@example.net,PROD196,Electronics,161.09,1.0,DJ,Cancelled,2026-04-23
ORD1482,CUST482,Ryan Cooper,stevendavis@example.net,PROD101,Electronics,146.98,10.0,PG,Cancelled,2026-03-16
ORD1483,CUST233,Angela Stewart,fcollins@example.com,PROD124,Electronics,67.59,5.0,HR,Cancelled,2026-04-10
ORD1484,CUST32,Rodney Craig,dustinreese@example.net,PROD111,Apparel,401.42,9.0,CY,Returned,2026-04-20
ORD1485,CUST246,Michelle Benson,breannagreen@example.org,PROD163,Beauty,353.38,9.0,CO,Cancelled,2026-02-12
ORD1486,CUST7,Heather Bryan,drew66@example.org,PROD120,Beauty,240.29,6.0,TT,Completed,2026-02-04
ORD1487,CUST480,Brianna Wong,marcstafford@example.net,PROD190,Home,174.7,10.0,LR,Completed,2026-02-24
ORD1488,CUST260,Valerie May,umiller@example.org,PROD115,Apparel,187.09,4.0,CN,Cancelled,2026-04-28
ORD1489,CUST199,Robert Santiago,qdavis@example.org,PROD155,Electronics,67.74,3.0,UA,Completed,2026-04-01
ORD1490,CUST50,Shannon Mitchell,cummingsjennifer@example.org,PROD156,Apparel,294.53,9.0,CO,Returned,2026-03-23
ORD1491,CUST250,Jennifer Smith,tonyagomez@example.org,PROD112,Home,460.97,6.0,YE,Returned,2026-03-30
ORD1492,CUST180,Kristen Mcknight,jillian84@example.net,PROD103,Beauty,211.0,9.0,LU,Returned,2026-03-27
ORD1493,CUST464,Katie Vasquez,carolinemullins@example.com,PROD126,Apparel,21.58,1.0,BF,Completed,2026-03-13
ORD1494,CUST16,Dr. Lawrence Alvarado DDS,swansonjames@example.com,PROD198,Home,121.25,6.0,GW,Cancelled,2026-03-19
ORD1495,CUST193,Kari Ibarra,mariaanderson@example.com,PROD198,Electronics,491.82,3.0,FJ,Returned,2026-03-04
ORD1496,CUST273,Crystal Davis,barbaradelgado@example.org,PROD131,Home,335.37,3.0,MR,Returned,2026-03-06
ORD1497,CUST444,Victoria Cruz,lbailey@example.com,PROD181,Electronics,369.62,3.0,SL,Cancelled,2026-03-09
ORD1498,CUST353,Kathy Simpson,torresmichelle@example.net,PROD149,Apparel,275.09,6.0,TM,Returned,2026-04-02
ORD1499,CUST449,Angela Crawford,glee@example.org,PROD143,Home,339.14,10.0,SD,Returned,2026-04-23
ORD1500,CUST336,Lawrence Dixon,richardvazquez@example.net,PROD144,Electronics,384.82,5.0,LK,Cancelled,2026-02-22
ORD1501,CUST262,Jennifer Hancock,joeanderson@example.net,PROD151,Beauty,220.23,9.0,AO,Cancelled,2026-03-23
ORD1502,CUST222,Evan Huber,darrenchan@example.net,PROD121,Electronics,350.17,1.0,BE,Completed,2026-04-14
ORD1503,CUST74,Anne Mills,blairsue@example.com,PROD187,Apparel,28.17,7.0,ME,Completed,2026-03-01
ORD1504,CUST233,Angie Dennis MD,davidolson@example.org,PROD130,Home,195.42,3.0,LT,Completed,2026-03-17
ORD1505,CUST426,Michael Rodriguez,jeffreypena@example.org,PROD131,Beauty,122.51,5.0,BY,Returned,2026-04-26
ORD1506,CUST359,Courtney Becker,denniskayla@example.com,PROD127,Electronics,111.79,7.0,JO,Cancelled,2026-03-07
ORD1507,CUST471,Cathy Larson,athompson@example.net,PROD103,Beauty,365.89,5.0,BF,Returned,2026-01-29
ORD1508,CUST415,Kelly Malone,allenbrandon@example.org,PROD146,Home,119.41,3.0,PT,Returned,2026-04-27
ORD1509,CUST44,Michelle Khan,jdiaz@example.com,PROD180,Beauty,324.18,1.0,SC,Cancelled,2026-03-10
ORD1510,CUST78,Christian Bailey,maciasvanessa@example.com,PROD126,Beauty,427.85,7.0,IL,Completed,2026-02-02
ORD1511,CUST357,Chelsea Diaz,campbellvictoria@example.net,PROD143,Electronics,328.57,3.0,SK,Cancelled,2026-03-02
ORD1512,CUST435,Stephanie Chen,hdavis@example.net,PROD193,Electronics,487.96,3.0,RO,Completed,2026-03-30
ORD1513,CUST429,Douglas White,natasha30@example.net,PROD175,Electronics,482.39,1.0,ME,Completed,2026-04-08
ORD1514,CUST172,Elizabeth Alexander,tsingleton@example.net,PROD154,Home,472.93,3.0,KM,Cancelled,2026-03-23
ORD1515,CUST384,Rose Arnold,andre34@example.net,PROD110,Apparel,162.25,10.0,VN,Returned,2026-03-21
ORD1516,CUST204,Tony Kirby,ysellers@example.org,PROD141,Apparel,107.41,1.0,DK,Completed,2026-02-06
ORD1517,CUST330,Jenny Welch,duane89@example.org,PROD101,Apparel,405.48,2.0,TG,Cancelled,2026-03-07
ORD1518,CUST195,Heather Elliott,thomas93@example.net,PROD107,Home,73.66,3.0,MV,Completed,2026-04-24
ORD1519,CUST156,Kevin King,tara08@example.net,PROD166,Beauty,205.02,5.0,SG,Completed,2026-04-17
ORD1520,CUST57,Lisa Stokes,travistorres@example.net,PROD170,Electronics,188.52,8.0,ZA,Returned,2026-02-16
ORD1521,CUST45,Micheal Jones,weeksjillian@example.org,PROD184,Apparel,354.48,7.0,VN,Cancelled,2026-04-14
ORD1522,CUST105,Katelyn Bradford,danielle20@example.net,PROD151,Home,89.73,3.0,TJ,Cancelled,2026-04-24
ORD1523,CUST167,Brittney Miller,lewisariel@example.net,PROD103,Apparel,408.24,3.0,CY,Returned,2026-03-12
ORD1524,CUST390,Christina Lewis,yrivers@example.com,PROD191,Home,129.76,2.0,ET,Cancelled,2026-02-05
ORD1525,CUST499,Leslie Freeman,piercechristina@example.com,PROD112,Apparel,415.36,10.0,GD,Cancelled,2026-02-18
ORD1526,CUST152,Elizabeth Holt,delgadokevin@example.com,PROD173,Electronics,493.05,5.0,RU,Returned,2026-02-21
ORD1527,CUST281,Lisa Morris,bendertyler@example.org,PROD131,Apparel,190.24,8.0,GY,Completed,2026-02-23
ORD1528,CUST126,Andrew Jordan,richardsonbrooke@example.com,PROD102,Home,42.48,1.0,ID,Completed,2026-02-12
ORD1529,CUST58,Ronald Guerrero,justin38@example.net,PROD171,Electronics,474.94,4.0,AR,Completed,2026-03-11
ORD1530,CUST176,Mr. Nathan Haas PhD,zsnow@example.com,PROD116,Electronics,55.38,10.0,GM,Cancelled,2026-03-17
ORD1531,CUST447,Catherine Rice,hgraham@example.org,PROD181,Beauty,498.5,1.0,YE,Completed,2026-03-19
ORD1532,CUST347,Michael Payne,joshuawhite@example.com,PROD182,Apparel,110.99,6.0,BS,Returned,2026-03-27
ORD1533,CUST145,Rebekah Howell,hoffmanbrian@example.net,PROD138,Apparel,480.48,6.0,GE,Cancelled,2026-04-27
ORD1534,CUST107,Amanda Singh,bsolomon@example.org,PROD102,Electronics,201.51,9.0,HN,Completed,2026-03-29
ORD1535,CUST74,Melissa Morris,andrewhendricks@example.net,PROD174,Beauty,207.11,1.0,AU,Cancelled,2026-01-29
ORD1536,CUST22,David Anderson,lawrencelaura@example.net,PROD141,Electronics,381.98,2.0,PA,Completed,2026-04-09
ORD1537,CUST270,Cory Rodriguez,danielhaley@example.com,PROD169,Electronics,151.44,10.0,ZA,Completed,2026-03-25
ORD1538,CUST10,John Valentine,adamhogan@example.net,PROD144,Apparel,431.8,4.0,GR,Returned,2026-03-30
ORD1539,CUST407,Frederick Montgomery,joneskenneth@example.net,PROD116,Electronics,85.14,4.0,YE,Returned,2026-04-17
ORD1540,CUST276,Darlene Lara,william25@example.net,PROD180,Electronics,130.56,5.0,MN,Returned,2026-04-24
ORD1541,CUST105,Kristopher Tyler,stevenmorris@example.org,PROD112,Beauty,58.82,3.0,CG,Cancelled,2026-02-03
ORD1542,CUST211,Gregory Barron,moorealicia@example.com,PROD164,Home,383.43,10.0,GQ,Completed,2026-02-02
ORD1543,CUST266,Charlotte Jones,kimbrittney@example.com,PROD145,Beauty,107.21,9.0,MR,Completed,2026-04-19
ORD1544,CUST472,Aaron Harris,arnoldmelissa@example.net,PROD171,Home,254.64,6.0,IS,Cancelled,2026-02-15
ORD1545,CUST353,Jennifer Beasley,prestonrivers@example.net,PROD150,Beauty,81.96,8.0,BG,Cancelled,2026-04-20
ORD1546,CUST73,Joseph Williams DVM,cherryemily@example.org,PROD172,Home,456.87,6.0,OM,Cancelled,2026-02-13
ORD1547,CUST479,Miranda Alexander,odickerson@example.net,PROD132,Electronics,263.01,3.0,KN,Cancelled,2026-02-02
ORD1548,CUST403,Jenna Lang,ustanley@example.net,PROD106,Apparel,462.82,7.0,MC,Cancelled,2026-02-24
ORD1549,CUST294,Cynthia Brown,gregoryhunter@example.com,PROD197,Apparel,46.37,9.0,JM,Returned,2026-04-23
ORD1550,CUST438,Dorothy Delgado,catkinson@example.net,PROD157,Home,139.05,3.0,BN,Returned,2026-04-21
ORD1551,CUST418,Joseph Green,adriana53@example.com,PROD139,Beauty,408.52,8.0,RW,Returned,2026-03-31
ORD1552,CUST109,Antonio Spence,darlene22@example.com,PROD155,Home,115.18,6.0,SE,Returned,2026-02-12
ORD1553,CUST90,Patricia Monroe,jacob94@example.org,PROD186,Beauty,122.13,5.0,CO,Returned,2026-04-16
ORD1554,CUST53,Joe Walker,ghartman@example.net,PROD173,Apparel,169.44,10.0,GY,Returned,2026-02-04
ORD1555,CUST76,Rodney Stone,karenmoore@example.org,PROD111,Apparel,67.76,8.0,MM,Returned,2026-03-19
ORD1556,CUST157,Jonathan Wilson,qhaley@example.net,PROD173,Electronics,103.26,9.0,SO,Cancelled,2026-03-20
ORD1557,CUST372,Karen Jensen,petersdanielle@example.net,PROD130,Apparel,467.72,4.0,BZ,Completed,2026-02-11
ORD1558,CUST357,Dustin Sellers,jsnyder@example.org,PROD182,Beauty,471.32,7.0,GB,Cancelled,2026-03-27
ORD1559,CUST442,Katrina Stanley,schang@example.net,PROD118,Electronics,273.51,10.0,SC,Returned,2026-03-26
ORD1560,CUST18,James Allen,brittneyzhang@example.com,PROD105,Beauty,334.1,8.0,NE,Returned,2026-04-28
ORD1561,CUST130,Virginia Chapman,andreamartinez@example.org,PROD187,Beauty,404.73,10.0,ZW,Completed,2026-02-06
ORD1562,CUST155,Omar Wolfe,vancekim@example.org,PROD102,Home,350.84,1.0,IR,Returned,2026-03-11
ORD1563,CUST81,Paul Crawford,codyvincent@example.com,PROD158,Apparel,406.02,1.0,ST,Completed,2026-02-16
ORD1564,CUST181,Caleb Mcdonald,jeffery15@example.com,PROD153,Others,435.06,5.0,AF,Completed,2026-04-28
ORD1565,CUST494,Gary Nguyen,renee61@example.net,PROD152,Electronics,301.27,4.0,GN,Returned,2026-03-28
ORD1566,CUST222,Briana Roy,nealcrystal@example.com,PROD198,Electronics,116.64,6.0,LC,Cancelled,2026-03-11
ORD1567,CUST77,Misty Johnston,fjohnson@example.com,PROD142,Apparel,244.79,3.0,SV,Completed,2026-04-16
ORD1568,CUST242,Kimberly Walsh,lisa15@example.org,PROD180,Home,205.5,9.0,SC,Cancelled,2026-04-09
ORD1569,CUST494,James Goodwin,steven81@example.org,PROD150,Home,170.55,3.0,PT,Completed,2026-03-21
ORD1570,CUST382,Lori Larson,michelle98@example.net,PROD194,Electronics,289.07,4.0,IR,Returned,2026-02-03
ORD1571,CUST480,Nicole Bray,fhill@example.net,PROD115,Beauty,277.42,2.0,VA,Cancelled,2026-02-17
ORD1572,CUST274,Danielle Valenzuela,andersonshelley@example.net,PROD103,Electronics,103.07,-34.67054345546165,BR,Returned,2026-02-12
ORD1573,CUST379,Angela White,millerautumn@example.org,PROD116,Beauty,149.19,5.0,VC,Cancelled,2026-02-01
ORD1574,CUST321,Brandon Farmer,sweeneyheather@example.org,PROD174,Beauty,386.72,1.0,GD,Returned,2026-03-18
ORD1575,CUST418,James Shaffer,edwardsjohn@example.com,PROD185,Home,433.88,3.0,SK,Returned,2026-03-30
ORD1576,CUST399,Sarah Brown,dennis48@example.org,PROD184,Beauty,48.86,5.0,BA,Cancelled,2026-04-10
ORD1577,CUST55,Wendy Walker,tdavis@example.com,PROD169,Home,384.17,10.0,CF,Returned,2026-03-29
ORD1578,CUST159,Joshua Raymond,caroltaylor@example.com,PROD163,Apparel,40.46,2.0,VN,Cancelled,2026-04-14
ORD1579,CUST336,Vicki Jones,eturner@example.net,PROD192,Beauty,159.89,1.0,FM,Returned,2026-04-26
ORD1580,CUST398,Vanessa Gentry,pmatthews@example.org,PROD101,Apparel,122.29,1.0,PY,Returned,2026-02-15
ORD1581,CUST429,Ryan Carpenter,daniel35@example.org,PROD148,Home,485.74,6.0,MG,Completed,2026-04-13
ORD1582,CUST151,Susan Mitchell,blackmary@example.net,PROD133,Home,226.24,5.0,TT,Completed,2026-03-26
ORD1583,CUST98,Victor Leon,imaldonado@example.org,PROD181,Home,487.32,8.0,SE,Cancelled,2026-02-09
ORD1584,CUST299,Dr. Anthony Lowe,wcasey@example.org,PROD174,Apparel,463.62,1.0,NO,Completed,2026-02-04
ORD1585,CUST3,James Ward,justin95@example.com,PROD114,Beauty,452.65,9.0,RW,Returned,2026-03-07
ORD1586,CUST57,Charles Park,taraduncan@example.net,PROD171,Beauty,170.87,5.0,CU,Cancelled,2026-03-22
ORD1587,CUST199,Ashlee Murphy,qtrevino@example.com,PROD179,Electronics,93.02,10.0,JM,Cancelled,2026-03-11
ORD1588,CUST298,Joshua Lester,megan30@example.com,PROD160,Beauty,92.22,6.0,BI,Returned,2026-02-05
ORD1589,CUST82,Leslie Henson,diazamanda@example.net,PROD125,Apparel,137.36,2.0,CG,Returned,2026-04-22
ORD1590,CUST486,Julie Gomez,timothymullins@example.net,PROD102,Apparel,439.04,7.0,IR,Cancelled,2026-02-14
ORD1591,CUST195,Julian Stout,ramosedwin@example.net,PROD179,Electronics,346.77,2.0,TG,Completed,2026-04-26
ORD1592,CUST36,Katherine Lee,foxedward@example.com,PROD113,Apparel,198.01,2.0,UG,Returned,2026-03-03
ORD1593,CUST327,Denise Burton,rtran@example.net,PROD143,Apparel,300.5,2.0,SC,Returned,2026-04-14
ORD1594,CUST175,Frank Hernandez,susanharrell@example.com,PROD111,Home,26.08,-27.700880965027608,MN,Returned,2026-02-23
ORD1595,CUST396,Cynthia Carlson,uwilliams@example.org,PROD140,Home,297.69,5.0,ZM,Completed,2026-03-01
ORD1596,CUST230,Matthew Collier,leonardgonzales@example.net,PROD165,Apparel,85.05,8.0,CI,Cancelled,2026-03-04
ORD1597,CUST30,Mrs. Connie Rodriguez,ujones@example.com,PROD165,Beauty,151.48,4.0,NP,Cancelled,2026-03-19
ORD1598,CUST136,Russell Allen,rileyscott@example.org,PROD200,Apparel,173.94,2.0,PW,Cancelled,2026-03-13
ORD1599,CUST318,Crystal Santos,butlerpaul@example.net,PROD117,Beauty,191.84,2.0,CD,Completed,2026-04-12
ORD1600,CUST278,Catherine Morrison,singhshannon@example.net,PROD110,Home,385.14,3.0,MC,Cancelled,2026-04-10
ORD1601,CUST253,Kristin Morales,dunnsergio@example.org,PROD184,Electronics,53.98,5.0,LT,Returned,2026-02-26
ORD1602,CUST388,Mary Lopez,christophersimpson@example.net,PROD106,Electronics,293.35,5.0,LC,Completed,2026-02-26
ORD1603,CUST85,Barbara Hamilton,ryanhudson@example.net,PROD167,Beauty,22.82,10.0,ES,Cancelled,2026-03-13
ORD1604,CUST464,Teresa Gomez,jeffreythompson@example.net,PROD134,Home,96.53,10.0,RO,Completed,2026-03-29
ORD1605,CUST450,Tyler Snyder,lsimpson@example.net,PROD177,Beauty,467.73,10.0,BA,Cancelled,2026-04-16
ORD1606,CUST72,Jennifer Sampson,allisonhayden@example.org,PROD127,Electronics,232.49,10.0,TT,Completed,2026-05-29 13:14:51.460455
ORD1607,CUST301,Terry Gibson,emilymatthews@example.net,PROD147,Beauty,135.11,-83.03169282371765,TH,Cancelled,2026-04-22
ORD1608,CUST277,Mr. Chad Gilbert Jr.,gevans@example.com,PROD107,Beauty,368.1,1.0,WS,Completed,2026-03-20
ORD1609,CUST214,Jose Smith,castilloholly@example.net,PROD190,Home,94.11,2.0,OM,Completed,2026-03-30
ORD1610,CUST175,Lindsey Keller,drakepatricia@example.org,PROD163,Beauty,266.51,10.0,CR,Completed,2026-03-30
ORD1611,CUST5,Kathleen Espinoza,jennypowers@example.net,PROD138,Home,230.94,10.0,MR,Cancelled,2026-03-06
ORD1612,CUST68,Jennifer Beck,garcher@example.com,PROD173,Apparel,309.86,3.0,PA,Cancelled,2026-02-21
ORD1613,CUST76,Diana Davis,amendoza@example.com,PROD187,Home,310.22,4.0,QA,Cancelled,2026-04-26
ORD1614,CUST444,Sean Hutchinson,yacosta@example.net,PROD148,Home,418.5,3.0,UZ,Completed,2026-04-05
ORD1615,CUST72,Kendra Garcia,tmorris@example.org,PROD129,Home,236.39,7.0,CV,Completed,2026-02-15
ORD1616,CUST91,Anthony Kirby,wjohnson@example.com,PROD142,Beauty,450.41,3.0,LA,Completed,2026-04-17
ORD1617,CUST189,Christian Clark,harrisonlisa@example.com,PROD147,Others,136.39,1.0,SE,Cancelled,2026-04-28
ORD1618,CUST274,Tyler Roberts,codycohen@example.net,PROD184,Electronics,115.94,2.0,AM,Completed,2026-02-16
ORD1619,CUST380,Elizabeth House,davidstewart@example.net,PROD193,Apparel,455.58,1.0,CI,Returned,2026-02-20
ORD1620,CUST24,Seth Harris,wardricky@example.com,PROD109,Electronics,295.44,6.0,PT,Completed,2026-02-09
ORD1621,CUST408,Chelsea Burke,zyoung@example.net,PROD179,Electronics,261.75,5.0,NI,Completed,2026-03-13
ORD1622,CUST67,Amanda Solomon,scottwalls@example.net,PROD158,Apparel,306.11,1.0,UA,Completed,2026-04-28
ORD1623,CUST473,Carlos Pope,rebeccabranch@example.org,PROD193,Home,164.36,7.0,VU,Returned,2026-03-22
ORD1624,CUST344,Kenneth Smith,wgarrett@example.org,PROD108,Beauty,432.89,2.0,IE,Completed,2026-03-14
ORD1625,CUST458,Katherine Chavez,theresahoward@example.net,PROD122,Electronics,455.55,4.0,PT,Returned,2026-02-11
ORD1626,CUST284,Jimmy Larsen,maciaselizabeth@example.com,PROD110,Home,93.94,9.0,IR,Returned,2026-03-06
ORD1627,CUST347,Manuel Patterson,jameslevy@example.net,PROD149,Beauty,38.12,10.0,AD,Cancelled,2026-04-10
ORD1628,CUST177,Lisa Davis,adamleonard@example.com,PROD100,Apparel,364.25,7.0,SM,Cancelled,2026-02-28
ORD1629,CUST150,Sandra Thomas,gwilson@example.com,PROD192,Home,85.76,3.0,LB,Returned,2026-02-19
ORD1630,CUST277,Tammy Chase,rita20@example.net,PROD131,Home,215.63,8.0,MG,Returned,2026-02-06
ORD1631,CUST123,Paul Ryan,mahoneylauren@example.org,PROD146,Beauty,491.41,10.0,ZM,Cancelled,2026-04-15
ORD1632,CUST193,Megan Burke,cesar78@example.com,PROD179,Home,244.68,8.0,AE,Returned,2026-02-09
ORD1633,CUST401,Heather Jones,williamsellers@example.org,PROD171,Home,81.46,2.0,VE,Returned,2026-03-13
ORD1634,CUST126,Jeff Kent,zfigueroa@example.org,PROD172,Apparel,315.89,1.0,MK,Returned,2026-02-28
ORD1635,CUST92,Brent Ferguson,russomark@example.com,PROD124,Beauty,22.2,9.0,SD,Returned,2026-05-29 13:14:51.459805
ORD1636,CUST290,Denise Elliott,clarkscott@example.com,PROD194,Beauty,86.95,5.0,KZ,Completed,2026-04-15
ORD1637,CUST197,Alicia Oneal,martinsusan@example.com,PROD177,Electronics,220.31,6.0,MZ,Cancelled,2026-03-07
ORD1638,CUST403,Ann Dennis,michael28@example.org,PROD157,Beauty,207.68,9.0,SC,Cancelled,2026-03-30
ORD1639,CUST187,Jordan Lewis,evansbenjamin@example.org,PROD178,Electronics,431.61,2.0,TT,Returned,2026-03-07
ORD1640,CUST353,Virginia Green,zkline@example.org,PROD175,Beauty,46.61,9.0,PK,Cancelled,2026-03-15
ORD1641,CUST46,Jason Cross,sblanchard@example.org,PROD197,Home,431.98,7.0,KG,Returned,2026-03-31
ORD1642,CUST225,Roger Thomas,xadams@example.net,PROD174,Home,168.87,6.0,LK,Returned,2026-01-31
ORD1643,CUST442,Chris Taylor,ebonybaxter@example.org,PROD122,Electronics,437.94,9.0,BE,Completed,2026-03-30
ORD1644,CUST348,Anna Rogers,khudson@example.org,PROD150,Home,142.94,4.0,KM,Completed,2026-03-21
ORD1645,CUST56,Mary Glover,jasonmanning@example.org,PROD135,Apparel,151.03,4.0,US,Cancelled,2026-03-25
ORD1646,CUST139,David Farley,amy19@example.org,PROD125,Electronics,113.4,1.0,SN,Cancelled,2026-03-09
ORD1647,CUST102,Ashley Robertson DDS,calvinthomas@example.net,PROD185,Apparel,136.5,1.0,MV,Cancelled,2026-02-08
ORD1648,CUST389,Eric Sutton,jessica29@example.net,PROD109,Home,156.15,10.0,TM,Cancelled,2026-02-18
ORD1649,CUST186,Gregory Tucker,wellstiffany@example.com,PROD106,Beauty,53.74,2.0,ET,Completed,2026-02-09
ORD1650,CUST375,Kyle Barrett,ecarter@example.org,PROD118,Home,482.12,8.0,GQ,Completed,2026-03-03
ORD1651,CUST384,Dennis Thomas,ruth37@example.org,PROD181,Electronics,484.33,2.0,HN,Completed,2026-02-04
ORD1652,CUST189,Jessica King,bruceamy@example.com,PROD168,Beauty,45.07,6.0,PT,Completed,2026-03-16
ORD1653,CUST378,David Crosby,fguerra@example.net,PROD145,Home,370.88,2.0,VN,Cancelled,2026-02-15
ORD1654,CUST121,Cindy Leblanc,rubionicholas@example.net,PROD116,Electronics,113.49,7.0,DM,Completed,2026-04-17
ORD1655,CUST435,James Underwood,marissa82@example.com,PROD161,Electronics,83.62,9.0,LC,Returned,2026-03-30
ORD1656,CUST47,Danielle Mcintyre,katherinelong@example.net,PROD188,Beauty,448.1,5.0,KG,Returned,2026-02-24
ORD1657,CUST143,Jacqueline Hernandez,cunninghammichael@example.com,PROD136,Apparel,390.78,1.0,SD,Completed,2026-04-21
ORD1658,CUST95,Melissa Castillo,lesliehunt@example.net,PROD167,Electronics,380.91,8.0,ME,Returned,2026-03-05
ORD1659,CUST140,Cassidy Davis,angelajordan@example.org,PROD140,Beauty,414.3,10.0,BG,Returned,2026-03-04
ORD1660,CUST51,Drew Gill,collinsroy@example.net,PROD126,Home,292.11,9.0,DE,Completed,2026-02-02
ORD1661,CUST196,Robert Green,kimwatts@example.com,PROD113,Beauty,488.78,8.0,GQ,Returned,2026-02-14
ORD1662,CUST419,Vincent Wright,avelez@example.com,PROD135,Apparel,34.84,9.0,GA,Returned,2026-03-23
ORD1663,CUST244,Kelli Acosta,lopezwilliam@example.com,PROD127,Apparel,266.43,8.0,CM,Cancelled,2026-04-18
ORD1664,CUST127,James Manning,ruth27@example.net,PROD188,Home,99.68,2.0,NG,Completed,2026-03-15
ORD1665,CUST306,Pamela Cox,nicoleli@example.com,PROD130,Beauty,29.34,4.0,MN,Cancelled,2026-02-18
ORD1666,CUST210,Joshua Beasley,bakerdavid@example.net,PROD135,Electronics,426.11,3.0,YE,Cancelled,2026-02-28
ORD1667,CUST445,Alexandra Cox,lrhodes@example.net,PROD130,Beauty,360.5,1.0,HT,Completed,2026-04-13
ORD1668,CUST69,Aaron Vargas,hallhannah@example.net,PROD195,Beauty,102.95,2.0,NO,Completed,2026-02-11
ORD1669,CUST259,Brian Smith,gbrennan@example.net,PROD187,Apparel,131.77,4.0,PA,Completed,2026-03-10
ORD1670,CUST319,Corey Bryant,connor79@example.com,PROD101,Home,344.39,5.0,UY,Returned,2026-02-28
ORD1671,CUST400,Reginald Carroll,gperez@example.net,PROD108,Electronics,454.4,7.0,TO,Cancelled,2026-04-01
ORD1672,CUST39,Adam Garcia,nicole61@example.net,PROD174,Apparel,359.6,6.0,GM,Cancelled,2026-02-12
ORD1673,CUST60,Regina Vasquez,christopherbender@example.org,PROD170,Apparel,197.38,8.0,EG,Completed,2026-04-06
ORD1674,CUST366,James Davis,chasedunlap@example.net,PROD126,Beauty,163.54,8.0,GY,Completed,2026-04-17
